Unnamed: 0,ID,Case Number,Date,place,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2823303,9085956,HW230269,04/12/2013 02:00:00 PM,044XX W 16TH ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,False,1012,10.0,24.0,29.0,03,1147091.0,1891674.0,2013,02/04/2016 06:33:39 AM,41.858718636,-87.735562404,"(41.858718636, -87.735562404)"
2478057,8534774,HV211211,03/22/2012 10:14:00 PM,033XX W 62ND PL,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,False,823,8.0,15.0,66.0,04A,1155254.0,1862990.0,2012,02/04/2016 06:33:39 AM,41.779846142,-87.706366906,"(41.779846142, -87.706366906)"
2971789,9321846,HW465329,09/21/2013 03:00:00 PM,012XX S TROY ST,0820,THEFT,$500 AND UNDER,VACANT LOT/LAND,False,False,1022,10.0,24.0,29.0,06,1155556.0,1894238.0,2013,02/04/2016 06:33:39 AM,41.865588603,-87.704421162,"(41.865588603, -87.704421162)"
3386808,10115178,HY304120,06/16/2015 07:25:00 PM,019XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,True,True,414,4.0,8.0,43.0,08B,1190407.0,1852973.0,2015,08/17/2015 03:03:40 PM,41.751583068,-87.577814936,"(41.751583068, -87.577814936)"
4063872,10449573,HZ188777,03/15/2016 09:38:00 PM,039XX W VAN BUREN ST,0330,ROBBERY,AGGRAVATED,ALLEY,False,False,1132,11.0,24.0,26.0,03,1150191.0,1897734.0,2016,03/22/2016 03:52:15 PM,41.875288193,-87.724025385,"(41.875288193, -87.724025385)"
3079078,9502428,HX157568,02/19/2014 11:00:00 PM,070XX S MAPLEWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,832,8.0,18.0,66.0,18,1160588.0,1857985.0,2014,02/04/2016 06:33:39 AM,41.766003325,-87.686949501,"(41.766003325, -87.686949501)"
6225101,10803999,JA103238,01/03/2017 06:49:00 PM,016XX W 50TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SPORTS ARENA/STADIUM,True,False,931,9.0,16.0,61.0,18,,,2017,01/10/2017 03:59:07 PM,,,
2637312,8785093,HV459146,09/03/2012 09:24:00 AM,039XX W 13TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,1011,10.0,24.0,29.0,24,1150171.0,1893750.0,2012,02/04/2016 06:33:39 AM,41.864356028,-87.724202617,"(41.864356028, -87.724202617)"
6187344,10748731,HZ510212,11/09/2016 02:00:00 PM,043XX S VERNON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,221,2.0,3.0,38.0,05,1179994.0,1876469.0,2016,11/16/2016 03:52:45 PM,41.816302933,-87.615254182,"(41.816302933, -87.615254182)"
2901693,9208878,HW354849,05/20/2013 12:00:00 AM,054XX S PULASKI RD,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,BANK,False,False,815,8.0,23.0,62.0,11,1150625.0,1868330.0,2013,02/04/2016 06:33:39 AM,41.794591289,-87.723198732,"(41.794591289, -87.723198732)"
3131133,9596086,HX246457,05/03/2014 01:56:00 AM,040XX W GRAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,2534,25.0,37.0,23.0,03,1149292.0,1909065.0,2014,02/04/2016 06:33:39 AM,41.906399133,-87.727032217,"(41.906399133, -87.727032217)"
6186200,22933,HZ506884,11/07/2016 10:42:00 PM,005XX S LOCKWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1522,15.0,29.0,25.0,01A,1141094.0,1897071.0,2016,11/14/2016 03:59:25 PM,41.873641189,-87.757442724,"(41.873641189, -87.757442724)"
832769,9615816,HX265670,11/01/2012 12:00:00 AM,047XX W OHIO ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1111,11.0,28.0,25.0,11,,,2012,08/17/2015 03:03:40 PM,,,
3428833,10188900,HY376723,08/10/2015 10:45:00 AM,001XX W MONROE ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,122,1.0,42.0,32.0,06,1175449.0,1899896.0,2015,08/17/2015 03:03:40 PM,41.880691384,-87.631223519,"(41.880691384, -87.631223519)"
2785627,9022345,HW169741,02/23/2013 12:00:00 PM,062XX W 64TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,812,8.0,23.0,64.0,06,1135857.0,1861430.0,2013,02/04/2016 06:33:39 AM,41.775931295,-87.777517301,"(41.775931295, -87.777517301)"
6123678,10651478,HZ401791,08/21/2016 08:20:00 PM,070XX S GREEN ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,733,7.0,6.0,68.0,04B,1171851.0,1858149.0,2016,08/28/2016 03:49:25 PM,41.766213682,-87.64566187,"(41.766213682, -87.64566187)"
3383147,10108751,HY297352,06/11/2015 08:35:00 PM,001XX N HAMLIN BLVD,2026,NARCOTICS,POSS: PCP,STREET,True,False,1122,11.0,28.0,26.0,18,1151043.0,1900249.0,2015,08/17/2015 03:03:40 PM,41.882172989,-87.720831253,"(41.882172989, -87.720831253)"
2458824,8504044,HV180352,03/01/2012 12:00:00 PM,073XX N RIDGE BLVD,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,False,False,2424,24.0,49.0,1.0,10,1160716.0,1948656.0,2012,02/04/2016 06:33:39 AM,42.014809612,-87.68396521,"(42.014809612, -87.68396521)"
2732432,8936571,HV608472,12/19/2012 01:20:00 AM,0000X W HUBBARD ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1831,18.0,42.0,8.0,08B,1176165.0,1903315.0,2012,02/04/2016 06:33:39 AM,41.890057206,-87.628491342,"(41.890057206, -87.628491342)"
2605311,8733719,HV409348,07/29/2012 01:00:00 AM,004XX N MC CLURG CT,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1834,18.0,42.0,8.0,02,1179130.0,1903028.0,2012,02/04/2016 06:33:39 AM,41.889202315,-87.617611457,"(41.889202315, -87.617611457)"
2540600,8634921,HV309042,05/29/2012 03:48:00 PM,035XX W MONTROSE AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,False,False,1723,17.0,33.0,16.0,03,1152079.0,1929016.0,2012,02/04/2016 06:33:39 AM,41.961091776,-87.716266926,"(41.961091776, -87.716266926)"
2720832,8917406,HV584178,11/30/2012 11:00:00 PM,008XX E 100TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,511,5.0,8.0,50.0,14,1183665.0,1838582.0,2012,02/04/2016 06:33:39 AM,41.712252338,-87.602968356,"(41.712252338, -87.602968356)"
3281129,9850078,HX498467,11/07/2014 12:00:00 PM,046XX S CALIFORNIA AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,False,False,922,9.0,12.0,58.0,11,1158484.0,1873674.0,2014,02/04/2016 06:33:39 AM,41.809099255,-87.694233992,"(41.809099255, -87.694233992)"
3271141,9831613,HX481319,10/25/2014 01:00:00 AM,048XX S THROOP ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,933,9.0,20.0,61.0,06,1168475.0,1872748.0,2014,02/04/2016 06:33:39 AM,41.806348485,-87.65761558,"(41.806348485, -87.65761558)"
6181548,10739024,HZ499002,11/02/2016 04:19:00 AM,086XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,632,6.0,6.0,44.0,06,1183071.0,1847869.0,2016,11/09/2016 04:17:18 PM,41.737750767,-87.604855911,"(41.737750767, -87.604855911)"
2887429,9186909,HW332362,06/23/2013 08:00:00 AM,040XX N PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,False,1723,17.0,39.0,16.0,14,1149003.0,1926570.0,2013,02/04/2016 06:33:39 AM,41.954439996,-87.727639576,"(41.954439996, -87.727639576)"
2515454,8595848,HV269594,05/03/2012 10:30:00 AM,0000X E MONROE ST,0890,THEFT,FROM BUILDING,CONVENIENCE STORE,False,False,112,1.0,42.0,32.0,06,1177003.0,1899949.0,2012,02/04/2016 06:33:39 AM,41.880801792,-87.625515824,"(41.880801792, -87.625515824)"
3263712,9819277,HX468861,10/15/2014 01:50:00 PM,063XX S HALSTED ST,0870,THEFT,POCKET-PICKING,CTA BUS,False,False,723,7.0,20.0,68.0,06,1172055.0,1862918.0,2014,02/04/2016 06:33:39 AM,41.779295906,-87.644774188,"(41.779295906, -87.644774188)"
3060073,9469390,HX122519,01/21/2014 10:07:00 AM,079XX S CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SMALL RETAIL STORE,True,False,834,8.0,13.0,70.0,18,1145805.0,1851347.0,2014,02/04/2016 06:33:39 AM,41.748079548,-87.741302526,"(41.748079548, -87.741302526)"
2422749,8446651,HV124270,01/19/2012 01:30:00 PM,052XX N KENMORE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2023,20.0,48.0,77.0,05,1168307.0,1934956.0,2012,02/04/2016 06:33:39 AM,41.977055144,-87.656431821,"(41.977055144, -87.656431821)"
3360710,10070195,HY258502,05/13/2015 11:45:00 AM,087XX S EGGLESTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2223,22.0,21.0,71.0,08A,1174829.0,1846875.0,2015,08/17/2015 03:03:40 PM,41.73521058,-87.635081825,"(41.73521058, -87.635081825)"
2865026,9150926,HW296237,05/29/2013 10:41:00 PM,038XX S WOOD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,912,9.0,11.0,59.0,26,1164983.0,1879274.0,2013,02/04/2016 06:33:39 AM,41.824331189,-87.670238334,"(41.824331189, -87.670238334)"
6070806,10564583,HZ311422,06/17/2016 12:08:00 PM,074XX S LUELLA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,333,3.0,7.0,43.0,06,1192500.0,1856172.0,2016,06/24/2016 03:51:41 PM,41.760310694,-87.570041213,"(41.760310694, -87.570041213)"
2914047,9228077,HW374715,07/22/2013 10:21:00 PM,076XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2422,24.0,49.0,1.0,06,1165459.0,1950820.0,2013,02/04/2016 06:33:39 AM,42.020647597,-87.666450778,"(42.020647597, -87.666450778)"
3295168,9873059,HX523411,11/27/2014 01:00:00 AM,001XX S CICERO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,1113,11.0,28.0,25.0,11,1144415.0,1898849.0,2014,02/04/2016 06:33:39 AM,41.878458449,-87.745204753,"(41.878458449, -87.745204753)"
3080919,9505577,HX161011,02/22/2014 12:00:00 PM,063XX N HERMITAGE AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,True,False,2433,24.0,40.0,77.0,26,1163613.0,1942253.0,2014,02/04/2016 06:33:39 AM,41.997178831,-87.673486955,"(41.997178831, -87.673486955)"
2866738,9154054,HW299195,05/31/2013 09:00:00 PM,015XX S TRUMBULL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,False,1021,10.0,24.0,29.0,26,1153620.0,1892219.0,2013,02/04/2016 06:33:39 AM,41.86008694,-87.711582031,"(41.86008694, -87.711582031)"
3148473,9625534,HX275853,05/25/2014 12:20:00 PM,0000X E 101ST ST,2022,NARCOTICS,POSS: COCAINE,ALLEY,True,False,511,5.0,9.0,49.0,18,1178648.0,1838025.0,2014,02/04/2016 06:33:39 AM,41.710839165,-87.621358792,"(41.710839165, -87.621358792)"
3353576,10057304,HY245492,05/03/2015 02:00:00 AM,004XX N CLARK ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1831,18.0,42.0,8.0,06,1175463.0,1903198.0,2015,08/17/2015 03:03:40 PM,41.889751946,-87.631072891,"(41.889751946, -87.631072891)"
2932713,9259159,HW404445,08/10/2013 12:30:00 PM,051XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1624,16.0,45.0,15.0,14,1141517.0,1926111.0,2013,02/04/2016 06:33:39 AM,41.953322345,-87.755170915,"(41.953322345, -87.755170915)"
3425498,10183361,HY371116,07/30/2015 12:00:00 PM,076XX S EGGLESTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,621,6.0,17.0,69.0,07,1174615.0,1854369.0,2015,08/17/2015 03:03:40 PM,41.755779826,-87.635643224,"(41.755779826, -87.635643224)"
3057082,9464798,HX117364,01/16/2014 10:30:00 PM,071XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,732,7.0,6.0,68.0,08B,1172984.0,1857546.0,2014,02/04/2016 06:33:39 AM,41.764534045,-87.641526805,"(41.764534045, -87.641526805)"
6204442,10772916,HZ538985,12/03/2016 08:05:00 PM,010XX E 73RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,324,3.0,5.0,69.0,14,1184588.0,1856829.0,2016,12/10/2016 03:49:45 PM,41.762302554,-87.599017921,"(41.762302554, -87.599017921)"
3429344,10189520,HY377429,08/10/2015 10:27:00 PM,007XX E 111TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,True,False,531,5.0,9.0,50.0,08B,1183356.0,1831503.0,2015,08/20/2015 04:14:54 PM,41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
3185981,9688741,HX337728,07/07/2014 05:25:00 PM,052XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,17.0,39.0,13.0,14,1148779.0,1934556.0,2014,02/04/2016 06:33:39 AM,41.976358494,-87.728255716,"(41.976358494, -87.728255716)"
2739259,8947570,HV616472,12/25/2012 08:00:00 PM,015XX W HOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2433,24.0,40.0,77.0,08B,1164973.0,1940933.0,2012,02/04/2016 06:33:39 AM,41.993527851,-87.668521766,"(41.993527851, -87.668521766)"
3274186,9836801,HX486415,10/29/2014 08:40:00 AM,027XX W POLK ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1135,11.0,28.0,27.0,18,1158131.0,1896255.0,2014,02/04/2016 06:33:39 AM,41.8710713,-87.694913112,"(41.8710713, -87.694913112)"
4083448,10051354,HY171950,03/04/2015 05:36:00 PM,007XX S PULASKI RD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,1132,11.0,24.0,26.0,18,1149837.0,1896292.0,2015,04/15/2016 03:49:27 PM,41.871338069,-87.725362645,"(41.871338069, -87.725362645)"
4082831,10478119,HZ217193,04/07/2016 05:00:00 PM,086XX S KENNETH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,834,8.0,18.0,70.0,08B,1148269.0,1846872.0,2016,04/14/2016 03:49:38 PM,41.73575246,-87.732387994,"(41.73575246, -87.732387994)"
2412984,8430382,HV108739,01/07/2012 04:25:00 PM,035XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2331,19.0,46.0,6.0,06,1171076.0,1923738.0,2012,02/04/2016 06:33:39 AM,41.946212132,-87.646579678,"(41.946212132, -87.646579678)"
2437472,8470158,HV146840,02/05/2012 08:54:00 PM,011XX W ERIE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,PARKING LOT/GARAGE(NON.RESID.),False,False,1323,12.0,27.0,24.0,26,1168519.0,1904430.0,2012,02/04/2016 06:33:39 AM,41.893285756,-87.656538409,"(41.893285756, -87.656538409)"
3471604,10263094,HY450410,10/05/2015 10:30:00 AM,081XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,422,4.0,7.0,46.0,14,1197604.0,1851625.0,2015,10/12/2015 03:56:08 PM,41.747707609,-87.551486786,"(41.747707609, -87.551486786)"
3249828,9796136,HX444539,09/26/2014 04:15:00 PM,020XX W 53RD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,932,9.0,16.0,61.0,05,1163498.0,1869498.0,2014,02/04/2016 06:33:39 AM,41.797536013,-87.675960677,"(41.797536013, -87.675960677)"
2723454,8922081,HV594172,12/08/2012 10:05:00 AM,056XX W CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1511,15.0,29.0,25.0,14,1138792.0,1904784.0,2012,02/04/2016 06:33:39 AM,41.894848727,-87.765707358,"(41.894848727, -87.765707358)"
6197395,10762829,HZ527307,11/23/2016 09:40:00 PM,048XX N KENMORE AVE,2022,NARCOTICS,POSS: COCAINE,PARKING LOT/GARAGE(NON.RESID.),True,False,2024,20.0,46.0,3.0,18,1168379.0,1932385.0,2016,11/30/2016 03:49:37 PM,41.969998684,-87.656241773,"(41.969998684, -87.656241773)"
2649087,8803803,HV477482,09/15/2012 05:15:00 PM,045XX S PULASKI RD,0890,THEFT,FROM BUILDING,OTHER,False,False,815,8.0,14.0,57.0,06,1150450.0,1874167.0,2012,02/04/2016 06:33:39 AM,41.810612284,-87.723688645,"(41.810612284, -87.723688645)"
6104941,10614715,HZ367715,07/28/2016 03:12:00 AM,072XX W HIGGINS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,False,1613,16.0,41.0,10.0,08B,1127258.0,1936180.0,2016,08/04/2016 03:52:47 PM,41.981204771,-87.807361964,"(41.981204771, -87.807361964)"
6230725,10813728,JA113059,01/11/2017 10:00:00 PM,102XX S EMERALD AVE,0810,THEFT,OVER $500,STREET,False,False,2232,22.0,34.0,73.0,06,,,2017,01/18/2017 03:50:44 PM,,,
6234585,10678069,HZ415826,09/01/2016 08:46:00 AM,041XX W MADISON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,1115,11.0,28.0,26.0,18,,,2016,01/24/2017 03:55:11 PM,,,
3175651,9671934,HX321554,06/25/2014 05:00:00 PM,024XX W FOSTER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,2031,20.0,40.0,4.0,11,1158983.0,1934456.0,2014,02/04/2016 06:33:39 AM,41.975880177,-87.6907341,"(41.975880177, -87.6907341)"
2441202,8476777,HV152342,02/09/2012 05:30:00 PM,026XX E 105TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,434,4.0,10.0,51.0,07,1195430.0,1835891.0,2012,02/04/2016 06:33:39 AM,41.704586045,-87.559970784,"(41.704586045, -87.559970784)"
2842520,9115996,HW260922,05/05/2013 04:15:00 AM,014XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,False,1213,12.0,27.0,24.0,08B,1166750.0,1908103.0,2013,02/04/2016 06:33:39 AM,41.903402827,-87.662929863,"(41.903402827, -87.662929863)"
3443509,10484938,HZ224916,03/22/2016 12:00:00 AM,042XX N ST LOUIS AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1723,17.0,33.0,16.0,17,1152298.0,1927867.0,2016,04/18/2016 03:51:05 PM,41.957934512,-87.71549222,"(41.957934512, -87.71549222)"
3400965,10139106,HY327923,07/05/2015 12:29:00 AM,050XX W ERIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1532,15.0,28.0,25.0,14,1142661.0,1903851.0,2015,08/17/2015 03:03:40 PM,41.892217347,-87.751520626,"(41.892217347, -87.751520626)"
3336622,10028139,HY217619,04/11/2015 01:50:00 AM,010XX E 80TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,624,6.0,8.0,44.0,08B,1184400.0,1852167.0,2015,08/17/2015 03:03:40 PM,41.749513962,-87.599852636,"(41.749513962, -87.599852636)"
3437723,10205256,HY392081,08/21/2015 02:30:00 PM,052XX W PARKER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2514,25.0,31.0,19.0,11,1140966.0,1917784.0,2015,08/31/2015 03:43:09 PM,41.93048243,-87.75740213,"(41.93048243, -87.75740213)"
3083812,9510838,HX165929,02/27/2014 02:50:00 AM,007XX E 111TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,POLICE FACILITY/VEH PARKING LOT,True,True,531,5.0,9.0,50.0,08B,1183356.0,1831503.0,2014,02/04/2016 06:33:39 AM,41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
2988273,9348390,HW492311,10/13/2013 12:00:00 PM,008XX W CUYLER AVE,0810,THEFT,OVER $500,STREET,False,False,1915,19.0,46.0,3.0,06,1170034.0,1927279.0,2013,02/04/2016 06:33:39 AM,41.955951611,-87.650305974,"(41.955951611, -87.650305974)"
6174585,10727950,HZ487047,10/24/2016 12:30:00 PM,096XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,511,5.0,6.0,49.0,08B,1178850.0,1841009.0,2016,10/31/2016 03:49:40 PM,41.71902307,-87.620528559,"(41.71902307, -87.620528559)"
6058786,10545897,HZ291181,06/02/2016 10:20:00 PM,070XX S JUSTINE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,False,True,734,7.0,17.0,67.0,14,1167220.0,1858121.0,2016,06/09/2016 03:53:36 PM,41.766237192,-87.662636959,"(41.766237192, -87.662636959)"
6170825,10722539,HZ481412,10/19/2016 11:00:00 PM,002XX W 95TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,634,6.0,21.0,49.0,20,1176183.0,1841939.0,2016,10/26/2016 03:50:11 PM,41.721635295,-87.630269043,"(41.721635295, -87.630269043)"
3101034,9542466,HX196144,03/23/2014 05:58:00 PM,0000X W 107TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,512,5.0,34.0,49.0,24,1177740.0,1834014.0,2014,02/04/2016 06:33:39 AM,41.699852977,-87.624804914,"(41.699852977, -87.624804914)"
2940349,9271502,HW416180,08/20/2013 02:00:00 AM,0000X E 108TH ST,0810,THEFT,OVER $500,OTHER,False,False,513,5.0,9.0,49.0,06,1178385.0,1833367.0,2013,02/04/2016 06:33:39 AM,41.698062932,-87.622462759,"(41.698062932, -87.622462759)"
6183291,10742411,HZ502384,11/04/2016 04:08:00 PM,014XX E 67TH PL,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,332,3.0,5.0,43.0,26,1187049.0,1860526.0,2016,11/11/2016 03:50:10 PM,41.772389445,-87.589881021,"(41.772389445, -87.589881021)"
3514639,10336258,HY527586,12/06/2015 10:00:00 PM,001XX N KEYSTONE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1114,11.0,28.0,26.0,08B,1149319.0,1900486.0,2015,12/13/2015 03:59:42 PM,41.882856933,-87.727155685,"(41.882856933, -87.727155685)"
3011934,9387419,HW530863,11/12/2013 12:00:00 PM,050XX S ASHLAND AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,True,False,931,9.0,16.0,61.0,26,1166525.0,1871371.0,2013,02/04/2016 06:33:39 AM,41.802611686,-87.664806784,"(41.802611686, -87.664806784)"
2527615,8615335,HV288916,05/16/2012 11:15:00 AM,005XX N HAMLIN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1122,11.0,27.0,23.0,18,1150962.0,1903254.0,2012,02/04/2016 06:33:39 AM,41.890420613,-87.721049956,"(41.890420613, -87.721049956)"
3423007,10481129,HZ221098,04/10/2016 09:33:00 PM,007XX N PULASKI RD,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,1111,11.0,28.0,23.0,08B,1149588.0,1904716.0,2016,04/17/2016 03:52:53 PM,41.894459289,-87.726057972,"(41.894459289, -87.726057972)"
2554037,8655124,HV330619,06/10/2012 10:00:00 PM,060XX N RIDGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),False,False,2433,24.0,40.0,77.0,14,1163472.0,1940262.0,2012,02/04/2016 06:33:39 AM,41.99171845,-87.674062024,"(41.99171845, -87.674062024)"
2624880,8765047,HV439888,08/21/2012 08:00:00 AM,007XX E 103RD ST,0460,BATTERY,SIMPLE,CTA BUS,True,False,512,5.0,9.0,50.0,08B,1182882.0,1836825.0,2012,02/04/2016 06:33:39 AM,41.707449099,-87.60589026,"(41.707449099, -87.60589026)"
6065101,10555584,HZ302052,06/10/2016 08:05:00 PM,069XX S LOOMIS BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,734,7.0,17.0,67.0,15,1168194.0,1858751.0,2016,06/17/2016 03:52:24 PM,41.767945097,-87.659048792,"(41.767945097, -87.659048792)"
2905039,9214229,HW360321,07/13/2013 06:40:00 AM,007XX E 60TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,313,3.0,20.0,42.0,08B,1182179.0,1865389.0,2013,02/04/2016 06:33:39 AM,41.785848109,-87.607582382,"(41.785848109, -87.607582382)"
2461369,8507396,HV184768,03/05/2012 10:50:00 PM,010XX W 57TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,712,7.0,16.0,68.0,08A,1170510.0,1867022.0,2012,02/04/2016 06:33:39 AM,41.790591567,-87.650318794,"(41.790591567, -87.650318794)"
2852977,9132621,HW277179,05/16/2013 02:28:00 PM,031XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,912,9.0,11.0,59.0,06,1166183.0,1883676.0,2013,02/04/2016 06:33:39 AM,41.836385231,-87.66571041,"(41.836385231, -87.66571041)"
3388169,10117858,HY306347,06/18/2015 01:46:00 PM,046XX W ADAMS ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1113,11.0,28.0,25.0,18,1145515.0,1898722.0,2015,08/17/2015 03:03:40 PM,41.87808919,-87.741168959,"(41.87808919, -87.741168959)"
3064982,9477965,HX131239,01/28/2014 06:00:00 PM,069XX N OAKLEY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2411,24.0,50.0,2.0,06,1159634.0,1945722.0,2014,02/04/2016 06:33:39 AM,42.006781086,-87.688027943,"(42.006781086, -87.688027943)"
3488889,10293629,HY481025,10/29/2015 01:35:00 PM,004XX W 100TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2232,22.0,9.0,73.0,08B,1175010.0,1838599.0,2015,11/05/2015 03:59:15 PM,41.712496077,-87.634664794,"(41.712496077, -87.634664794)"
3188787,9693265,HX343534,05/20/2014 04:00:00 PM,008XX N STATE ST,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,False,False,1833,18.0,42.0,8.0,06,1176204.0,1906464.0,2014,02/04/2016 06:33:39 AM,41.898697342,-87.628253084,"(41.898697342, -87.628253084)"
3338646,10030980,HY221008,04/09/2015 02:00:00 PM,031XX W FOSTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1713,17.0,33.0,13.0,14,1154583.0,1934380.0,2015,08/17/2015 03:03:40 PM,41.97576106,-87.706916666,"(41.97576106, -87.706916666)"
